date,channel,campaign_name,campaign_variant,impressions,clicks,ctr,bounces,bounce_rate,sessions_avg_duration_sec,conversions,conversion_rate,revenue,spend,cpa,roas,avg_order_value,new_customers,returning_customers
2025-05-26,Facebook Ads,Lead Gen,N/A,6055,58,0.00973,37,0.6379,198,2,0.03459,214.38,79.56,39.78,2.69,107.19,0,1
2025-05-26,Instagram Ads,Stories Ads,N/A,8141,142,0.01749,46,0.3239,48,2,0.01779,237.7,146.62,73.31,1.62,118.85,0,1
2025-05-26,Instagram Ads,Reels Ads,N/A,7701,151,0.01971,62,0.4106,136,2,0.01351,311.98,121.94,60.97,2.56,155.99,0,1
2025-05-26,Instagram Ads,Shopping Ads,N/A,9065,118,0.01308,54,0.4576,422,2,0.01818,307.72,138.03,69.02,2.23,153.86,0,0
2025-05-26,Display,Programmatic RTB,Variant_B,12990,53,0.00414,18,0.3396,10,0,0.00561,0.0,67.15,67.15,0.0,76.24,0,0
2025-05-26,Display,Premium Placement,N/A,12103,39,0.00324,14,0.359,118,0,0.007,0.0,62.38,62.38,0.0,40.82,0,0
2025-05-26,Display,Retargeting Banner,N/A,11531,44,0.00385,13,0.2955,77,0,0.00921,0.0,56.31,56.31,0.0,132.39,0,0
2025-05-26,TikTok Ads,In-Feed Ads,N/A,9000,179,0.01992,64,0.3575,145,2,0.0134,118.98,118.14,59.07,1.01,59.49,0,0
2025-05-26,TikTok Ads,Spark Ads,N/A,8115,111,0.01369,38,0.3423,168,2,0.01974,146.64,93.86,46.93,1.56,73.32,0,0
2025-05-26,TikTok Ads,TopView,N/A,11313,173,0.01532,74,0.4277,37,2,0.01638,122.84,141.36,70.68,0.87,61.42,0,0
2025-05-26,Newsletter,Monthly Digest,N/A,2176,79,0.03668,49,0.6203,96,8,0.10713,768.4,0.0,0.0,768.4,96.05,2,4
2025-05-26,Newsletter,Content Roundup,N/A,2668,94,0.03526,56,0.5957,47,5,0.0612,584.45,0.0,0.0,584.45,116.89,1,3
2025-05-26,Influencer,Micro-Influencer,N/A,2886,75,0.02617,33,0.44,170,1,0.02428,109.81,152.13,152.13,0.72,109.81,0,0
2025-05-26,Influencer,Macro-Influencer,N/A,4090,70,0.01722,22,0.3143,163,1,0.02457,93.69,215.04,215.04,0.44,93.69,0,0
2025-05-26,Influencer,UGC Campaign,N/A,4142,108,0.02618,53,0.4907,140,1,0.01439,73.47,228.18,228.18,0.32,73.47,0,0
2025-05-26,Affiliate,Blog Partners,N/A,11393,415,0.03645,118,0.2843,62,14,0.03432,1025.5,0.0,0.0,1025.5,73.25,5,4
2025-05-27,Email,Welcome Series,N/A,2662,91,0.03444,23,0.2527,519,10,0.11107,1248.8,0.0,0.0,1248.8,124.88,5,5
2025-05-27,Email,Weekly Newsletter,N/A,2645,94,0.03587,49,0.5213,100,6,0.07299,762.6,0.0,0.0,762.6,127.1,2,3
2025-05-27,Email,Re-engagement,Variant_A,2718,82,0.03042,45,0.5488,168,6,0.08063,266.04,0.0,0.0,266.04,44.34,1,3
2025-05-27,Google Ads,Brand Search,N/A,5210,157,0.03028,57,0.3631,80,6,0.04052,830.7,224.02,37.34,3.71,138.45,2,3
2025-05-27,Google Ads,Generic Search,N/A,5711,132,0.02318,50,0.3788,103,3,0.02912,202.68,231.87,77.29,0.87,67.56,1,1
2025-05-27,Google Ads,Performance Max,N/A,5702,159,0.02795,95,0.5975,46,7,0.04788,896.07,240.76,34.39,3.72,128.01,3,2
2025-05-27,Google Ads,Retargeting,N/A,6807,229,0.03366,104,0.4541,57,7,0.0342,367.99,253.51,36.22,1.45,52.57,1,3
2025-05-27,Facebook Ads,Lookalike Prospecting,N/A,6534,79,0.01216,32,0.4051,101,2,0.02765,111.42,94.18,47.09,1.18,55.71,0,0
2025-05-27,Facebook Ads,Retargeting,Variant_A,6992,84,0.01208,27,0.3214,30,2,0.03174,310.54,91.55,45.77,3.39,155.27,0,0
2025-05-27,Facebook Ads,Dynamic Product Ads,Variant_B,5647,55,0.0099,22,0.4,25,1,0.03363,38.33,90.49,90.49,0.42,38.33,0,0
2025-05-27,Facebook Ads,Lead Gen,Variant_A,7988,90,0.01135,52,0.5778,284,2,0.02646,217.98,108.97,54.48,2.0,108.99,0,0
2025-05-27,Instagram Ads,Influencer Collab,N/A,19057,309,0.01622,189,0.6117,35,8,0.02739,1153.52,325.94,40.74,3.54,144.19,2,4
2025-05-27,Display,Programmatic RTB,Variant_A,23056,101,0.00442,30,0.297,116,1,0.01109,115.85,113.65,113.65,1.02,115.85,0,0
2025-05-27,Display,Retargeting Banner,Variant_A,25063,75,0.00301,32,0.4267,80,0,0.0092,0.0,121.58,121.58,0.0,136.04,0,0
2025-05-27,TikTok Ads,Spark Ads,N/A,11631,209,0.01802,95,0.4545,130,4,0.01927,266.76,150.55,37.64,1.77,66.69,2,2
2025-05-27,TikTok Ads,TopView,N/A,19018,324,0.01707,196,0.6049,105,3,0.01034,149.16,232.45,77.48,0.64,49.72,1,1
2025-05-27,Newsletter,Monthly Digest,N/A,1393,69,0.04976,27,0.3913,206,9,0.13407,702.54,0.0,0.0,702.54,78.06,4,5
2025-05-27,Newsletter,Special Offers,N/A,1731,70,0.04078,40,0.5714,112,7,0.10414,814.8,0.0,0.0,814.8,116.4,2,3
2025-05-27,Newsletter,Content Roundup,N/A,2173,102,0.04737,43,0.4216,43,8,0.08672,308.8,0.0,0.0,308.8,38.6,3,5
2025-05-27,Influencer,Micro-Influencer,N/A,3934,81,0.0208,28,0.3457,173,1,0.0201,112.98,172.78,172.78,0.65,112.98,0,0
2025-05-27,Influencer,Macro-Influencer,N/A,3508,91,0.02607,38,0.4176,304,1,0.02159,97.13,196.77,196.77,0.49,97.13,0,0
2025-05-27,Influencer,UGC Campaign,N/A,4138,101,0.02463,58,0.5743,105,1,0.01872,52.0,231.31,231.31,0.22,52.0,0,0
2025-05-27,Affiliate,Cashback Sites,N/A,9509,360,0.03796,175,0.4861,149,13,0.03726,697.32,0.0,0.0,697.32,53.64,5,7
2025-05-27,Affiliate,Coupon Sites,N/A,4980,174,0.03511,110,0.6322,47,5,0.03442,404.35,0.0,0.0,404.35,80.87,2,2
2025-05-28,Email,Welcome Series,N/A,1530,67,0.04407,22,0.3284,39,6,0.09678,258.06,0.0,0.0,258.06,43.01,3,2
2025-05-28,Email,Cart Abandonment,Variant_A,1779,46,0.0263,13,0.2826,47,3,0.07296,126.78,0.0,0.0,126.78,42.26,1,1
2025-05-28,Email,Weekly Newsletter,N/A,1342,49,0.03705,21,0.4286,137,4,0.08287,156.0,0.0,0.0,156.0,39.0,1,2
2025-05-28,Email,Flash Sale,N/A,1454,52,0.03621,18,0.3462,242,3,0.06395,217.98,0.0,0.0,217.98,72.66,0,1
2025-05-28,Email,Product Launch,Control,975,26,0.02733,10,0.3846,52,1,0.06977,33.08,0.0,0.0,33.08,33.08,0,0
2025-05-28,Google Ads,Shopping Ads,N/A,13316,365,0.02744,203,0.5562,208,16,0.04603,841.76,443.86,27.74,1.9,52.61,7,10
2025-05-28,Google Ads,Performance Max,N/A,7925,251,0.03171,144,0.5737,28,9,0.03627,1070.73,283.08,31.45,3.78,118.97,4,3
2025-05-28,Google Ads,Retargeting,N/A,13786,438,0.03182,253,0.5776,230,12,0.02783,1611.72,589.62,49.13,2.73,134.31,6,5
2025-05-28,Facebook Ads,Retargeting,Control,17341,238,0.01378,146,0.6134,11,4,0.01718,516.24,232.31,58.08,2.22,129.06,2,1
2025-05-28,Facebook Ads,Lead Gen,Control,15552,180,0.01162,100,0.5556,65,6,0.03458,603.48,188.1,31.35,3.21,100.58,3,3
2025-05-28,Instagram Ads,Stories Ads,N/A,10517,146,0.01389,83,0.5685,152,2,0.01419,175.58,146.96,73.48,1.19,87.79,0,1
2025-05-28,Instagram Ads,Shopping Ads,N/A,11114,158,0.01425,91,0.5759,129,3,0.0191,451.92,164.68,54.89,2.74,150.64,0,1
2025-05-28,Display,Premium Placement,N/A,48727,139,0.00286,88,0.6331,291,1,0.01101,109.71,272.04,272.04,0.4,109.71,0,0
2025-05-28,TikTok Ads,In-Feed Ads,N/A,9893,191,0.0194,89,0.466,39,2,0.01132,96.66,117.92,58.96,0.82,48.33,0,1
2025-05-28,TikTok Ads,Spark Ads,N/A,11760,173,0.01472,50,0.289,268,3,0.01921,359.22,143.44,47.81,2.5,119.74,1,1
2025-05-28,TikTok Ads,TopView,N/A,10790,189,0.0176,82,0.4339,54,1,0.00938,108.39,118.39,118.39,0.92,108.39,0,0
2025-05-28,Newsletter,Special Offers,N/A,2147,92,0.04309,50,0.5435,315,12,0.13507,1462.8,0.0,0.0,1462.8,121.9,5,7
2025-05-28,Newsletter,Content Roundup,N/A,3295,163,0.04964,61,0.3742,102,13,0.08308,1260.87,0.0,0.0,1260.87,96.99,6,4
2025-05-28,Influencer,Macro-Influencer,N/A,9478,198,0.02091,113,0.5707,59,2,0.01224,155.1,457.53,228.76,0.34,77.55,0,0
2025-05-28,Affiliate,Cashback Sites,N/A,9025,297,0.03301,188,0.633,83,8,0.02786,708.56,0.0,0.0,708.56,88.57,3,3
2025-05-28,Affiliate,Coupon Sites,N/A,5145,114,0.02226,29,0.2544,41,3,0.02888,377.13,0.0,0.0,377.13,125.71,1,1
2025-05-29,Email,Welcome Series,N/A,1952,76,0.03898,31,0.4079,157,3,0.05035,278.16,0.0,0.0,278.16,92.72,1,1
2025-05-29,Email,Cart Abandonment,Variant_B,1223,42,0.03486,23,0.5476,52,2,0.05533,63.94,0.0,0.0,63.94,31.97,0,0
2025-05-29,Email,Weekly Newsletter,Control,1526,46,0.03079,27,0.587,37,2,0.06016,327.02,0.0,0.0,327.02,163.51,0,0
2025-05-29,Email,Flash Sale,N/A,1943,57,0.02963,27,0.4737,18,6,0.10985,245.94,0.0,0.0,245.94,40.99,3,2
2025-05-29,Email,Product Launch,Variant_B,1643,57,0.03488,16,0.2807,49,4,0.07611,319.76,0.0,0.0,319.76,79.94,1,1
2025-05-29,Google Ads,Brand Search,N/A,9317,238,0.02563,104,0.437,64,5,0.02501,327.05,380.96,76.19,0.86,65.41,2,3
2025-05-29,Google Ads,Generic Search,N/A,8165,232,0.02852,132,0.569,23,7,0.03215,653.17,333.62,47.66,1.96,93.31,2,3
2025-05-29,Google Ads,Retargeting,N/A,11649,312,0.02683,93,0.2981,247,9,0.0312,395.1,479.13,53.24,0.82,43.9,2,3
2025-05-29,Facebook Ads,Retargeting,N/A,7689,105,0.01376,65,0.619,75,2,0.01966,286.66,92.84,46.42,3.09,143.33,0,1
2025-05-29,Facebook Ads,Brand Awareness,N/A,9916,97,0.00983,29,0.299,43,1,0.0205,71.36,136.63,136.63,0.52,71.36,0,0
2025-05-29,Facebook Ads,Lead Gen,N/A,10136,102,0.01013,37,0.3627,46,1,0.01559,111.12,126.66,126.66,0.88,111.12,0,0
2025-05-29,Instagram Ads,Stories Ads,N/A,11368,197,0.01741,56,0.2843,49,2,0.01503,75.46,177.16,88.58,0.43,37.73,0,1
2025-05-29,Instagram Ads,Reels Ads,N/A,8846,121,0.01374,59,0.4876,101,1,0.01383,105.2,145.14,145.14,0.72,105.2,0,0
2025-05-29,Display,Programmatic RTB,Variant_A,42665,145,0.0034,39,0.269,54,1,0.01064,154.69,246.57,246.57,0.63,154.69,0,0
2025-05-29,TikTok Ads,In-Feed Ads,N/A,12945,275,0.02129,70,0.2545,69,4,0.01644,227.48,178.4,44.6,1.28,56.87,1,1
2025-05-29,TikTok Ads,Spark Ads,N/A,18110,278,0.0154,169,0.6079,197,5,0.01853,404.5,186.62,37.32,2.17,80.9,1,2
2025-05-29,Newsletter,Special Offers,N/A,1650,67,0.04086,38,0.5672,125,4,0.06681,311.4,0.0,0.0,311.4,77.85,1,2
2025-05-29,Newsletter,Content Roundup,N/A,2642,119,0.0453,52,0.437,72,12,0.10484,1546.56,0.0,0.0,1546.56,128.88,3,6
2025-05-29,Influencer,Micro-Influencer,N/A,2736,58,0.02151,33,0.569,89,1,0.02197,109.9,129.86,129.86,0.85,109.9,0,0
2025-05-29,Influencer,Macro-Influencer,N/A,4352,113,0.02607,48,0.4248,71,2,0.02461,83.14,233.24,116.62,0.36,41.57,0,0
2025-05-29,Influencer,UGC Campaign,N/A,2848,79,0.02781,20,0.2532,79,1,0.01761,107.94,141.18,141.18,0.76,107.94,0,0
2025-05-29,Affiliate,Blog Partners,N/A,9361,297,0.03177,100,0.3367,21,10,0.03586,1249.9,0.0,0.0,1249.9,124.99,5,4
2025-05-29,Affiliate,Cashback Sites,N/A,7709,234,0.03048,72,0.3077,132,10,0.04414,1218.5,0.0,0.0,1218.5,121.85,5,5
2025-05-30,Email,Cart Abandonment,N/A,4466,157,0.03521,99,0.6306,203,9,0.05902,590.4,0.0,0.0,590.4,65.6,3,4
2025-05-30,Email,Flash Sale,Variant_A,3977,157,0.03972,70,0.4459,21,12,0.08249,546.6,0.0,0.0,546.6,45.55,4,6
2025-05-30,Google Ads,Brand Search,N/A,11013,357,0.03242,221,0.619,108,13,0.03703,670.41,370.73,28.52,1.81,51.57,3,6
2025-05-30,Google Ads,Generic Search,N/A,11451,230,0.02016,116,0.5043,102,8,0.03538,944.64,374.67,46.83,2.52,118.08,2,4
2025-05-30,Google Ads,Performance Max,N/A,8452,203,0.02412,94,0.4631,62,8,0.04347,690.08,343.37,42.92,2.01,86.26,3,4
2025-05-30,Facebook Ads,Lookalike Prospecting,N/A,5641,46,0.00831,15,0.3261,89,0,0.02011,0.0,81.48,81.48,0.0,88.77,0,0
2025-05-30,Facebook Ads,Dynamic Product Ads,Variant_B,6717,64,0.00956,25,0.3906,19,1,0.02548,125.03,100.12,100.12,1.25,125.03,0,0
2025-05-30,Facebook Ads,Brand Awareness,N/A,4316,37,0.00878,10,0.2703,63,0,0.01554,0.0,55.55,55.55,0.0,137.63,0,0
2025-05-30,Facebook Ads,Lead Gen,Variant_A,7205,97,0.01358,62,0.6392,106,3,0.03479,132.87,95.46,31.82,1.39,44.29,1,1
2025-05-30,Instagram Ads,Stories Ads,N/A,7299,90,0.01235,50,0.5556,26,1,0.0203,93.05,114.82,114.82,0.81,93.05,0,0
2025-05-30,Instagram Ads,Reels Ads,N/A,7840,153,0.0196,66,0.4314,42,2,0.01507,145.26,134.78,67.39,1.08,72.63,0,1
2025-05-30,Instagram Ads,Influencer Collab,N/A,5633,114,0.02031,32,0.2807,58,2,0.02111,110.58,91.35,45.67,1.21,55.29,0,1
2025-05-30,Display,Programmatic RTB,Variant_B,19502,94,0.00486,54,0.5745,68,0,0.00772,0.0,119.19,119.19,0.0,66.9,0,0
2025-05-30,Display,Premium Placement,Variant_B,11138,33,0.00305,18,0.5455,66,0,0.01037,0.0,62.63,62.63,0.0,53.03,0,0
2025-05-30,Display,Retargeting Banner,Variant_A,12525,54,0.00432,34,0.6296,176,0,0.00606,0.0,73.12,73.12,0.0,91.38,0,0
2025-05-30,TikTok Ads,In-Feed Ads,N/A,16133,232,0.01439,141,0.6078,89,3,0.01434,328.08,164.9,54.97,1.99,109.36,0,1
2025-05-30,TikTok Ads,Spark Ads,N/A,18603,225,0.01212,109,0.4844,92,4,0.01847,398.0,211.64,52.91,1.88,99.5,1,2
2025-05-30,Newsletter,Monthly Digest,N/A,1844,86,0.04671,53,0.6163,495,11,0.12973,650.21,0.0,0.0,650.21,59.11,4,5
2025-05-30,Newsletter,Special Offers,N/A,2626,110,0.04208,37,0.3364,23,13,0.1234,1183.65,0.0,0.0,1183.65,91.05,3,5
2025-05-30,Influencer,Micro-Influencer,N/A,4740,112,0.02363,49,0.4375,20,1,0.01706,50.12,238.3,238.3,0.21,50.12,0,0
2025-05-30,Influencer,Macro-Influencer,N/A,3752,72,0.01935,27,0.375,37,0,0.01226,0.0,188.02,188.02,0.0,41.45,0,0
2025-05-30,Affiliate,Blog Partners,N/A,18664,499,0.02677,311,0.6232,43,28,0.05683,3840.2,0.0,0.0,3840.2,137.15,11,13
2025-05-31,Email,Welcome Series,N/A,1317,58,0.04407,30,0.5172,147,3,0.05361,209.34,0.0,0.0,209.34,69.78,0,1
2025-05-31,Email,Cart Abandonment,Variant_B,1229,47,0.03839,16,0.3404,82,3,0.0719,143.85,0.0,0.0,143.85,47.95,1,1
2025-05-31,Email,Weekly Newsletter,N/A,1561,67,0.04297,28,0.4179,53,7,0.10487,419.23,0.0,0.0,419.23,59.89,3,2
2025-05-31,Email,Re-engagement,N/A,1250,39,0.0318,20,0.5128,77,3,0.08212,112.41,0.0,0.0,112.41,37.47,1,1
2025-05-31,Google Ads,Brand Search,N/A,5432,185,0.03422,103,0.5568,138,3,0.02106,349.17,200.42,66.81,1.74,116.39,1,1
2025-05-31,Google Ads,Generic Search,N/A,5357,175,0.03282,73,0.4171,92,6,0.03882,249.3,194.89,32.48,1.28,41.55,2,3
2025-05-31,Google Ads,Shopping Ads,N/A,7155,196,0.02739,68,0.3469,28,8,0.04312,1205.2,289.92,36.24,4.16,150.65,3,4
2025-05-31,Google Ads,Retargeting,N/A,4769,156,0.03275,69,0.4423,93,6,0.04398,714.6,186.23,31.04,3.84,119.1,2,2
2025-05-31,Facebook Ads,Retargeting,N/A,6155,70,0.01141,19,0.2714,200,2,0.03308,78.9,98.5,49.25,0.8,39.45,1,0
2025-05-31,Facebook Ads,Dynamic Product Ads,Variant_A,4774,55,0.01167,22,0.4,60,1,0.02004,89.29,70.68,70.68,1.26,89.29,0,0
2025-05-31,Facebook Ads,Lead Gen,Variant_B,6239,87,0.01401,46,0.5287,86,2,0.032,156.16,81.94,40.97,1.91,78.08,0,1
2025-05-31,Instagram Ads,Stories Ads,N/A,4751,69,0.01454,36,0.5217,121,1,0.01699,77.57,72.36,72.36,1.07,77.57,0,0
2025-05-31,Instagram Ads,Reels Ads,N/A,6108,79,0.01305,47,0.5949,211,1,0.01566,103.11,99.24,99.24,1.04,103.11,0,0
2025-05-31,Instagram Ads,Shopping Ads,N/A,6946,97,0.01407,43,0.4433,31,1,0.01411,93.06,116.9,116.9,0.8,93.06,0,0
2025-05-31,Display,Programmatic RTB,N/A,23330,88,0.00379,44,0.5,348,0,0.00905,0.0,112.05,112.05,0.0,55.6,0,0
2025-05-31,Display,Premium Placement,N/A,21104,88,0.00419,47,0.5341,184,0,0.00519,0.0,111.9,111.9,0.0,106.79,0,0
2025-05-31,TikTok Ads,In-Feed Ads,N/A,10332,183,0.01776,97,0.5301,54,2,0.0117,264.08,133.49,66.75,1.98,132.04,0,1
2025-05-31,TikTok Ads,TopView,N/A,10308,205,0.01997,96,0.4683,191,2,0.01297,201.7,105.61,52.8,1.91,100.85,0,0
2025-05-31,Newsletter,Monthly Digest,N/A,924,45,0.04902,15,0.3333,97,6,0.13789,212.7,0.0,0.0,212.7,35.45,1,2
2025-05-31,Newsletter,Special Offers,N/A,1411,52,0.0375,27,0.5192,100,7,0.13886,895.86,0.0,0.0,895.86,127.98,3,4
2025-05-31,Newsletter,Content Roundup,N/A,1095,40,0.03663,20,0.5,33,3,0.0901,157.05,0.0,0.0,157.05,52.35,0,1
2025-05-31,Influencer,Micro-Influencer,N/A,1982,40,0.02062,24,0.6,339,0,0.02014,0.0,96.06,96.06,0.0,58.88,0,0
2025-05-31,Influencer,Macro-Influencer,N/A,2068,41,0.02009,19,0.4634,53,0,0.01245,0.0,89.95,89.95,0.0,45.32,0,0
2025-05-31,Influencer,UGC Campaign,N/A,2748,52,0.01911,27,0.5192,91,1,0.0209,122.02,136.51,136.51,0.89,122.02,0,0
2025-05-31,Affiliate,Blog Partners,N/A,4724,128,0.02723,38,0.2969,52,5,0.04306,368.2,0.0,0.0,368.2,73.64,1,2
2025-05-31,Affiliate,Cashback Sites,N/A,3434,136,0.03963,53,0.3897,45,6,0.04479,215.88,0.0,0.0,215.88,35.98,3,3
2025-05-31,Affiliate,Coupon Sites,N/A,2490,71,0.02854,24,0.338,72,2,0.03444,252.84,0.0,0.0,252.84,126.42,1,1
2025-06-01,Email,Welcome Series,Variant_A,1168,43,0.03743,19,0.4419,56,2,0.05164,112.82,0.0,0.0,112.82,56.41,0,1
2025-06-01,Email,Cart Abandonment,N/A,1259,45,0.03579,14,0.3111,86,4,0.08907,392.28,0.0,0.0,392.28,98.07,1,2
2025-06-01,Email,Weekly Newsletter,N/A,1104,37,0.03401,16,0.4324,40,3,0.10425,229.35,0.0,0.0,229.35,76.45,1,1
2025-06-01,Email,Re-engagement,Variant_A,1411,40,0.02864,15,0.375,599,2,0.07239,95.26,0.0,0.0,95.26,47.63,0,1
2025-06-01,Email,Product Launch,Variant_A,1371,49,0.0359,24,0.4898,183,5,0.10543,627.2,0.0,0.0,627.2,125.44,1,2
2025-06-01,Google Ads,Brand Search,N/A,3950,131,0.03323,78,0.5954,95,5,0.04536,305.45,166.38,33.28,1.84,61.09,2,2
2025-06-01,Google Ads,Generic Search,N/A,3635,106,0.02927,58,0.5472,115,2,0.02279,159.08,157.33,78.67,1.01,79.54,0,0
2025-06-01,Google Ads,Shopping Ads,N/A,4145,102,0.02482,52,0.5098,100,3,0.03054,270.54,176.63,58.88,1.53,90.18,0,1
2025-06-01,Google Ads,Performance Max,N/A,3856,80,0.02089,21,0.2625,204,2,0.03198,147.2,167.89,83.94,0.88,73.6,1,1
2025-06-01,Google Ads,Retargeting,N/A,4552,140,0.03081,38,0.2714,26,2,0.02133,125.38,181.14,90.57,0.69,62.69,0,1
2025-06-01,Facebook Ads,Lookalike Prospecting,Variant_A,3104,30,0.00989,16,0.5333,33,1,0.03434,106.32,39.67,39.67,2.68,106.32,0,0
2025-06-01,Facebook Ads,Retargeting,N/A,5023,74,0.01487,37,0.5,154,1,0.02219,105.58,62.94,62.94,1.68,105.58,0,0
2025-06-01,Facebook Ads,Dynamic Product Ads,Variant_A,5331,73,0.01372,18,0.2466,67,2,0.03073,134.0,70.18,35.09,1.91,67.0,0,1
2025-06-01,Facebook Ads,Brand Awareness,Variant_A,3754,40,0.01086,13,0.325,89,0,0.01757,0.0,60.35,60.35,0.0,108.45,0,0
2025-06-01,Facebook Ads,Lead Gen,N/A,5049,51,0.01013,23,0.451,58,1,0.03474,105.92,64.93,64.93,1.63,105.92,0,0
2025-06-01,Instagram Ads,Shopping Ads,N/A,12133,237,0.01961,123,0.519,80,3,0.01445,267.63,172.87,57.62,1.55,89.21,1,1
2025-06-01,Instagram Ads,Influencer Collab,N/A,8785,177,0.02016,110,0.6215,40,3,0.01848,196.26,146.86,48.95,1.34,65.42,1,1
2025-06-01,Display,Programmatic RTB,N/A,29370,151,0.00516,90,0.596,115,1,0.00671,126.37,153.66,153.66,0.82,126.37,0,0
2025-06-01,Display,Retargeting Banner,N/A,21898,80,0.00366,37,0.4625,26,0,0.00879,0.0,124.9,124.9,0.0,88.48,0,0
2025-06-01,TikTok Ads,In-Feed Ads,N/A,19137,313,0.01639,202,0.6454,118,5,0.01639,670.85,241.71,48.34,2.78,134.17,2,1
2025-06-01,TikTok Ads,Spark Ads,N/A,15344,279,0.01822,179,0.6416,277,3,0.01196,109.38,171.84,57.28,0.64,36.46,1,1
2025-06-01,Newsletter,Monthly Digest,N/A,1279,49,0.03865,23,0.4694,86,6,0.12426,659.46,0.0,0.0,659.46,109.91,2,2
2025-06-01,Newsletter,Special Offers,N/A,1068,39,0.03741,13,0.3333,96,3,0.09907,334.95,0.0,0.0,334.95,111.65,1,1
2025-06-01,Newsletter,Content Roundup,N/A,1269,48,0.038,26,0.5417,51,5,0.11086,301.65,0.0,0.0,301.65,60.33,2,2
2025-06-01,Influencer,Micro-Influencer,N/A,3313,65,0.01984,32,0.4923,129,0,0.0123,0.0,187.94,187.94,0.0,40.28,0,0
2025-06-01,Influencer,Macro-Influencer,N/A,2370,53,0.02253,32,0.6038,381,1,0.01932,109.17,129.62,129.62,0.84,109.17,0,0
2025-06-01,Influencer,UGC Campaign,N/A,3407,69,0.02041,29,0.4203,59,1,0.01888,46.15,159.93,159.93,0.29,46.15,0,0
2025-06-01,Affiliate,Cashback Sites,N/A,5285,186,0.0353,104,0.5591,23,11,0.05985,449.57,0.0,0.0,449.57,40.87,5,7
2025-06-01,Affiliate,Coupon Sites,N/A,4116,104,0.0254,27,0.2596,82,4,0.04611,317.0,0.0,0.0,317.0,79.25,1,1
2025-06-02,Email,Weekly Newsletter,Variant_A,2769,107,0.03865,58,0.5421,36,6,0.05765,683.52,0.0,0.0,683.52,113.92,2,2
2025-06-02,Email,Flash Sale,N/A,2145,79,0.03704,22,0.2785,50,8,0.11076,1139.52,0.0,0.0,1139.52,142.44,2,4
2025-06-02,Email,Re-engagement,Control,2261,61,0.02725,26,0.4262,194,5,0.08833,319.1,0.0,0.0,319.1,63.82,2,2
2025-06-02,Email,Product Launch,Control,1845,50,0.02764,32,0.64,58,3,0.06758,205.35,0.0,0.0,205.35,68.45,1,1
2025-06-02,Google Ads,Brand Search,N/A,9624,205,0.02137,65,0.3171,283,5,0.02702,301.5,380.86,76.17,0.79,60.3,2,2
2025-06-02,Google Ads,Shopping Ads,N/A,10417,326,0.03134,82,0.2515,33,11,0.03387,588.17,343.74,31.25,1.71,53.47,3,5
2025-06-02,Google Ads,Performance Max,N/A,6988,143,0.0206,90,0.6294,53,6,0.04535,256.56,281.98,47.0,0.91,42.76,2,2
2025-06-02,Google Ads,Retargeting,N/A,7707,296,0.03844,77,0.2601,18,13,0.04714,514.8,253.42,19.49,2.03,39.6,3,7
2025-06-02,Facebook Ads,Retargeting,N/A,9654,113,0.0118,63,0.5575,179,3,0.03441,203.88,141.0,47.0,1.45,67.96,1,1
2025-06-02,Facebook Ads,Dynamic Product Ads,N/A,5036,64,0.0129,28,0.4375,154,1,0.02797,49.28,68.83,68.83,0.72,49.28,0,0
2025-06-02,Facebook Ads,Brand Awareness,N/A,4983,58,0.01179,19,0.3276,96,1,0.03341,119.58,73.58,73.58,1.63,119.58,0,0
2025-06-02,Facebook Ads,Lead Gen,N/A,7044,99,0.01416,53,0.5354,254,3,0.03238,211.95,90.59,30.2,2.34,70.65,0,1
2025-06-02,Instagram Ads,Reels Ads,N/A,14420,256,0.01778,99,0.3867,73,6,0.02585,739.2,234.32,39.05,3.15,123.2,1,3
2025-06-02,Instagram Ads,Shopping Ads,N/A,9050,136,0.01511,71,0.5221,38,1,0.01357,85.07,164.81,164.81,0.52,85.07,0,0
2025-06-02,Display,Premium Placement,N/A,51861,179,0.00347,59,0.3296,20,1,0.0079,69.75,274.56,274.56,0.25,69.75,0,0
2025-06-02,TikTok Ads,Spark Ads,N/A,17139,267,0.01559,142,0.5318,678,2,0.01038,97.96,223.71,111.86,0.44,48.98,1,1
2025-06-02,TikTok Ads,TopView,N/A,19898,327,0.01644,187,0.5719,440,5,0.01681,524.2,212.88,42.58,2.46,104.84,2,2
2025-06-02,Newsletter,Monthly Digest,N/A,1712,85,0.04975,51,0.6,440,11,0.13568,484.11,0.0,0.0,484.11,44.01,5,4
2025-06-02,Newsletter,Special Offers,N/A,2144,71,0.03348,33,0.4648,21,5,0.0791,600.95,0.0,0.0,600.95,120.19,2,2
2025-06-02,Newsletter,Content Roundup,N/A,2031,74,0.03691,36,0.4865,30,8,0.11277,792.64,0.0,0.0,792.64,99.08,3,3
2025-06-02,Influencer,Micro-Influencer,N/A,13014,319,0.02453,153,0.4796,415,6,0.01942,280.56,655.22,109.2,0.43,46.76,3,3
2025-06-02,Affiliate,Blog Partners,N/A,5791,200,0.03465,128,0.64,30,9,0.04513,1241.01,0.0,0.0,1241.01,137.89,4,4
2025-06-02,Affiliate,Cashback Sites,N/A,6756,212,0.03152,106,0.5,25,11,0.05343,1433.41,0.0,0.0,1433.41,130.31,4,6
2025-06-02,Affiliate,Coupon Sites,N/A,5768,133,0.02318,73,0.5489,220,5,0.04065,215.75,0.0,0.0,215.75,43.15,2,2
